Type,BBox_left,BBox_top,BBox_right,BBox_bottom,Distance,Label Name,Width,Height,Diagonal,Aspect_Ratio,Box_Area,Box_Perimeter,Centroid_x,Centroid_y
Car,411.89,173.08,514.62,214.86,27.88,004312.txt,102.73000000000002,41.78,110.90095265596236,2.4588319770225,4292.059400000001,289.02000000000004,463.255,193.97000000000003
Car,420.0,169.49,503.29,210.98,30.25,004312.txt,83.29000000000002,41.48999999999998,93.05183609150332,2.0074716799228742,3455.702099999999,249.56,461.645,190.235
Car,652.22,173.95,697.9,209.26,30.27,004312.txt,45.67999999999995,35.31,57.73611088391732,1.2936845086377782,1612.9607999999982,161.9799999999999,675.06,191.605
Car,0.0,180.58,305.09,333.32,8.12,006066.txt,305.09,152.73999999999998,341.18824085832733,1.997446641351316,46599.44659999999,915.66,152.545,256.95
Car,18.95,182.56,305.16,292.4,10.5,006066.txt,286.21000000000004,109.83999999999996,306.5631903865825,2.6056991988346696,31437.3064,792.1,162.055,237.48
Car,245.18,174.2,401.84,242.51,17.63,006066.txt,156.65999999999997,68.31,170.90527112994494,2.29336846728151,10701.4446,449.94,323.51,208.355
Car,286.23,179.08,433.18,235.19,19.66,006066.txt,146.95,56.10999999999999,157.29791670584834,2.6189627517376586,8245.364499999998,406.12,359.70500000000004,207.135
Car,730.21,176.0,828.5,217.98,26.55,006066.txt,98.28999999999996,41.97999999999999,106.87957943405274,2.3413530252501187,4126.214199999998,280.5399999999999,779.355,196.99
Car,625.17,176.19,665.14,203.88,38.8,006066.txt,39.97000000000003,27.69,48.62444858299169,1.4434814012278812,1106.7693000000006,135.32000000000005,645.155,190.035
Car,413.47,176.66,504.85,208.65,34.28,006066.txt,91.38,31.99000000000001,96.8176869172157,2.8565176617693018,2923.2462000000005,246.74,459.16,192.655
Car,0.0,183.68,272.99,356.21,7.31,006163.txt,272.99,172.52999999999997,322.9398411469232,1.5822755462818063,47098.9647,891.04,136.495,269.945
Car,9.86,176.79,311.62,312.58,9.72,006163.txt,301.76,135.79,330.90485294114376,2.222254952500184,40975.9904,875.0999999999999,160.74,244.685
Car,78.22,176.21,389.45,285.01,12.06,006163.txt,311.23,108.79999999999998,329.69918547063475,2.860569852941177,33861.82399999999,840.06,233.835,230.61
Car,173.93,176.0,373.41,260.43,14.56,006163.txt,199.48,84.43,216.6118540154255,2.362667298353666,16842.096400000002,567.82,273.67,218.215
Car,249.03,182.99,433.47,252.92,16.96,006163.txt,184.44000000000003,69.92999999999998,197.251916340501,2.637494637494638,12897.889199999998,508.74,341.25,217.955
Car,267.23,180.93,449.65,242.89,19.47,006163.txt,182.42,61.95999999999998,192.65538663634604,2.9441575209812787,11302.743199999994,488.7599999999999,358.44,211.91
Car,345.09,172.15,474.56,225.02,23.99,006163.txt,129.47000000000003,52.870000000000005,139.8489106142769,2.4488367694344624,6845.078900000002,364.68000000000006,409.825,198.585
Car,362.55,164.47,493.57,224.31,26.54,006163.txt,131.01999999999998,59.84,144.03841848618026,2.1895053475935824,7840.2368,381.72,428.06,194.39
Car,743.07,191.1,933.31,321.55,9.7,006163.txt,190.2399999999999,130.45000000000002,230.6695907569959,1.458336527405135,24816.80799999999,641.3799999999999,838.19,256.325
Car,812.46,173.52,1041.43,261.73,14.72,006163.txt,228.97000000000003,88.21000000000001,245.37372516225125,2.595737444734157,20197.443700000003,634.3600000000001,926.945,217.625
Car,762.48,181.97,899.79,238.81,19.95,006163.txt,137.30999999999997,56.84,148.60962855750628,2.41572836030964,7804.700399999997,388.2999999999999,831.135,210.39
Car,705.44,180.9,825.64,220.44,27.98,006163.txt,120.19999999999992,39.53999999999999,126.53636473362108,3.0399595346484563,4752.707999999996,319.47999999999985,765.54,200.67
Car,707.88,173.74,808.3,218.15,30.22,006163.txt,100.41999999999996,44.41,109.80175089678666,2.2612024318847097,4459.652199999998,289.6599999999999,758.0899999999999,195.945
Car,437.27,179.2,527.39,209.23,37.8,006163.txt,90.12,30.03,94.99165910752376,3.000999000999001,2706.3036,240.3,482.33,194.215
Car,0.0,179.05,255.3,301.52,10.11,006338.txt,255.3,122.46999999999996,283.155418277666,2.0845921450151064,31266.590999999997,755.54,127.65,240.285
Car,76.81,185.59,334.31,279.48,12.15,006338.txt,257.5,93.89,274.0831663929764,2.7425710938332086,24176.675000000003,702.78,205.56,232.53500000000005
Car,780.83,176.35,927.45,237.06,18.95,006338.txt,146.62,60.71000000000001,158.69192953644492,2.4150881238675668,8901.300200000001,414.66,854.1400000000001,206.705
Car,630.87,176.2,681.72,211.17,31.09,006338.txt,50.85000000000002,34.97,61.714045402971294,1.454103517300544,1778.2245000000007,171.64000000000004,656.2950000000001,193.685
Car,296.81,183.18,433.93,235.35,21.97,006338.txt,137.12,52.16999999999999,146.7092474931284,2.6283304581176927,7153.550399999998,378.58,365.37,209.265
Car,356.37,176.98,476.24,218.27,26.74,006338.txt,119.87,41.29000000000002,126.7820215961238,2.9031242431581483,4949.432300000002,322.32000000000005,416.305,197.625
Car,974.01,188.93,1241.0,327.74,9.17,002853.txt,266.99,138.81,300.9183879393215,1.9234205028456164,37060.8819,811.6,1107.505,258.33500000000004
Car,668.12,189.43,746.23,243.05,21.47,002853.txt,78.11000000000001,53.620000000000005,94.74321347727236,1.456732562476688,4188.258200000001,263.46000000000004,707.175,216.24
Car,0.0,193.87,287.93,313.24,10.2,002853.txt,287.93,119.37,311.6935703539616,2.412080087124068,34370.2041,814.6,143.965,253.555
Car,78.09,191.16,339.39,286.57,12.52,002853.txt,261.29999999999995,95.41,278.1739709246715,2.7387066345246827,24930.632999999994,713.4199999999998,208.74,238.865
Car,243.9,190.36,436.15,255.73,17.37,002853.txt,192.25,65.36999999999998,203.05984191858315,2.9409515068074046,12567.382499999994,515.2399999999999,340.025,223.045
Car,315.63,191.36,456.23,242.28,22.0,002853.txt,140.60000000000002,50.91999999999999,149.536638988577,2.761194029850748,7159.351999999999,383.04,385.93,216.82
Car,638.62,186.38,691.07,222.79,31.29,002853.txt,52.450000000000045,36.41,63.848967102060506,1.4405383136500975,1909.7045000000012,177.72000000000008,664.845,204.585
Car,434.62,188.5,526.76,220.93,34.84,002853.txt,92.14,32.43000000000001,97.6805226234995,2.841196423065062,2988.1002000000003,249.14,480.69,204.715
Car,451.31,178.78,514.69,210.87,39.74,002853.txt,63.38000000000005,32.09,71.04078054188318,1.9750701153007184,2033.8642000000016,190.9400000000001,483.0,194.825
Car,918.37,188.91,1241.0,374.0,5.93,004896.txt,322.63,185.09,371.95218106633007,1.7430979523475063,59715.5867,1015.44,1079.685,281.455
Car,0.0,170.08,115.72,325.94,7.84,004896.txt,115.72,155.86,194.1222758984656,0.7424611831130502,18036.1192,543.16,57.86,248.01
Car,0.0,163.95,219.39,295.55,10.23,004896.txt,219.39,131.60000000000002,255.83301604757744,1.6670972644376896,28871.724,701.98,109.695,229.75
Car,38.46,152.71,291.64,270.69,12.74,004896.txt,253.18,117.98,279.3195173989816,2.145956941854552,29870.1764,742.3199999999999,165.04999999999998,211.7
Car,158.03,163.54,330.54,236.69,18.97,004896.txt,172.51000000000002,73.15,187.37828742946715,2.358304853041695,12619.106500000002,491.3200000000001,244.28500000000005,200.115
Car,981.58,165.78,1241.0,374.0,1.65,000831.txt,259.42,208.22,332.6474181472028,1.2458937662088174,54016.43239999999,935.28,1111.29,269.89
Car,0.0,151.16,311.03,335.52,8.54,000831.txt,311.03,184.36,361.5636465409652,1.687079626817097,57341.49079999999,990.78,155.515,243.34
Car,0.0,178.38,144.75,374.0,6.26,000831.txt,144.75,195.62,243.35107745806263,0.7399550148246601,28315.995,680.74,72.375,276.19
Car,778.34,195.35,1107.02,374.0,7.08,000831.txt,328.67999999999995,178.65,374.09405889428393,1.839798488664987,58718.68199999999,1014.66,942.68,284.675
Car,16.8,163.49,317.75,300.72,10.83,000831.txt,300.95,137.23000000000002,330.7612060082016,2.19303359323763,41299.3685,876.36,167.275,232.105
Car,148.23,182.54,383.56,278.72,12.91,000831.txt,235.33,96.18000000000004,254.22588636879607,2.4467664795175703,22634.03940000001,663.0200000000001,265.895,230.63
Car,186.49,178.11,419.29,263.94,15.57,000831.txt,232.8,85.82999999999998,248.11817527138152,2.712338343236631,19981.224,637.26,302.89,221.025
Car,337.69,180.75,479.33,232.15,23.24,000831.txt,141.64,51.400000000000006,150.67796653791154,2.755642023346303,7280.296,386.08,408.51,206.45
Car,393.12,173.35,502.36,224.4,28.07,000831.txt,109.24,51.05000000000001,120.57976654480636,2.1398628795298724,5576.702000000002,320.58000000000004,447.74,198.875
Car,665.18,184.87,726.42,231.85,24.72,000831.txt,61.24000000000001,46.97999999999999,77.18457099705874,1.3035334184759475,2877.0552,216.44,695.8,208.36
Car,715.97,186.67,864.58,293.0,12.64,000831.txt,148.61,106.33,182.73204699778307,1.3976300197498357,15801.701300000002,509.88000000000005,790.2750000000001,239.835
Car,647.25,178.64,688.54,214.6,35.49,000831.txt,41.28999999999997,35.96000000000001,54.75386470378139,1.1482202447163503,1484.788399999999,154.49999999999994,667.895,196.62
Car,435.37,179.69,527.64,213.59,35.77,000831.txt,92.26999999999998,33.900000000000006,98.30037080296287,2.7218289085545715,3127.953,252.34,481.505,196.64
Car,0.0,196.84,99.78,374.0,5.99,006753.txt,99.78,177.16,203.3266190148255,0.56321968841725,17677.0248,553.88,49.89,285.42
Car,110.22,179.63,331.67,272.82,13.11,006753.txt,221.45,93.19,240.2591904589708,2.3763279321815647,20636.9255,629.28,220.945,226.225
Car,184.59,182.27,382.92,256.16,15.16,006753.txt,198.33,73.89000000000001,211.64716156849357,2.684125050751116,14654.603700000003,544.44,283.755,219.21500000000003
Car,753.61,177.6,876.01,229.12,22.01,006753.txt,122.39999999999998,51.52000000000001,132.8008674670463,2.375776397515527,6306.048,347.84,814.81,203.36
Car,625.54,179.02,671.37,210.67,34.19,006753.txt,45.83000000000004,31.649999999999977,55.69660133257685,1.4480252764612978,1450.5195000000003,154.96000000000004,648.4549999999999,194.845
Car,381.55,177.48,488.14,214.47,29.76,006753.txt,106.58999999999996,36.99000000000001,112.82591989432214,2.881589618815895,3942.7641,287.16,434.845,195.975
Car,0.0,215.24,112.28,374.0,6.05,004095.txt,112.28,158.76,194.4518860798218,0.7072310405643739,17825.572799999998,542.0799999999999,56.14,294.62
Car,880.73,180.61,1129.85,278.6,12.5,004095.txt,249.1199999999999,97.99,267.6991118774957,2.542300234717827,24411.26879999999,694.2199999999998,1005.29,229.605
Car,656.56,185.11,722.87,230.39,24.75,004095.txt,66.31000000000006,45.27999999999997,80.29504654709409,1.4644434628975287,3002.516800000001,223.1800000000001,689.7149999999999,207.75
Car,130.16,196.52,354.98,285.73,13.47,004095.txt,224.82,89.21000000000001,241.87281058440612,2.520121062661137,20056.192200000005,628.0600000000001,242.57,241.125
Car,191.97,194.45,390.28,269.1,15.82,004095.txt,198.31,74.65000000000003,211.8949706812316,2.656530475552577,14803.841500000004,545.9200000000001,291.125,231.775
Car,298.4,189.78,457.66,244.51,20.6,004095.txt,159.26000000000005,54.72999999999999,168.4016641841761,2.9099214324867546,8716.2998,427.9800000000001,378.03,217.145
Car,632.12,183.14,678.85,215.41,34.59,004095.txt,46.73000000000002,32.27000000000001,56.78948670308618,1.4480942051440968,1507.977100000001,158.00000000000006,655.485,199.275
Car,0.0,143.3,96.69,374.0,5.81,004462.txt,96.69,230.7,250.1428513869625,0.4191157347204161,22306.383,654.78,48.345,258.65
Car,0.0,180.89,251.2,344.0,7.91,004462.txt,251.2,163.11,299.5101201962965,1.540064986818711,40973.232,828.62,125.6,262.445
Car,0.0,170.27,336.68,300.27,10.53,004462.txt,336.68,129.99999999999997,360.9063900792005,2.5898461538461546,43768.4,933.36,168.34,235.27
Car,258.0,173.78,442.72,239.95,18.2,004462.txt,184.72000000000003,66.16999999999999,196.21403441140492,2.7915974006347297,12222.9224,501.78,350.36,206.865
Car,344.24,166.57,479.34,229.01,23.09,004462.txt,135.09999999999997,62.44,148.83132600363402,2.1636771300448427,8435.643999999998,395.0799999999999,411.79,197.79
Car,677.03,184.5,758.09,244.58,19.7,004462.txt,81.06000000000006,60.08000000000001,100.8976213792972,1.3492010652463389,4870.084800000004,282.28000000000014,717.56,214.54
Car,775.17,190.63,1092.35,374.0,7.62,004462.txt,317.17999999999995,183.37,366.3709995346247,1.7297267819163438,58161.2966,1001.1,933.76,282.315
Car,652.59,176.93,701.89,219.12,30.52,004462.txt,49.29999999999996,42.19,64.88825856809532,1.1685233467646352,2079.966999999998,182.9799999999999,677.24,198.025
Car,404.56,178.44,513.1,218.03,30.76,004462.txt,108.54000000000002,39.59,115.53484193090848,2.741601414498611,4297.098600000001,296.26000000000005,458.83,198.235
Car,0.0,181.65,176.93,310.78,9.23,007230.txt,176.93,129.12999999999997,219.04059395463665,1.3701695965306284,22846.9709,612.1199999999999,88.465,246.215
Car,0.0,182.85,255.5,278.81,12.46,007230.txt,255.5,95.96,272.9259452672098,2.6625677365568983,24517.78,702.9200000000001,127.75,230.83
Car,92.99,167.36,311.7,257.2,15.54,007230.txt,218.71,89.83999999999997,236.44299460969444,2.434439002671416,19648.906399999996,617.0999999999999,202.345,212.28
Car,525.56,178.51,583.46,222.04,29.85,007230.txt,57.90000000000009,43.53,72.43804870370275,1.330117160578913,2520.387000000004,202.86000000000016,554.51,200.275
Car,742.32,168.57,994.69,348.56,8.53,003474.txt,252.37,179.99,309.97905897011816,1.4021334518584363,45424.0763,864.72,868.5050000000001,258.565
Car,0.0,198.2,168.57,374.0,6.13,003474.txt,168.57,175.8,243.56002319756828,0.9588737201365188,29634.606,688.74,84.285,286.1
Car,0.0,184.47,288.68,334.13,8.67,003474.txt,288.68,149.66,325.1680457855599,1.9289055191768008,43203.8488,876.6800000000001,144.34,259.3
Car,37.83,193.05,337.32,297.23,11.22,003474.txt,299.49,104.18,317.0926244806082,2.8747360337876757,31200.868200000004,807.34,187.575,245.14
Car,694.49,184.33,817.27,264.22,14.54,003474.txt,122.77999999999996,79.89000000000001,146.48324306895992,1.536863186881962,9808.8942,405.34,755.88,224.27500000000003
Car,663.75,174.24,725.56,228.48,23.51,003474.txt,61.809999999999945,54.23999999999998,82.23413950422288,1.1395648967551617,3352.574399999996,232.09999999999985,694.655,201.36
Car,333.48,179.4,483.63,233.33,22.1,003474.txt,150.14999999999998,53.93000000000001,159.5414284754903,2.7841646578898565,8097.5895,408.16,408.555,206.365
Car,377.32,170.3,477.54,224.61,27.16,003474.txt,100.22000000000004,54.31,113.98958066419932,1.8453323513165167,5442.948200000002,309.06000000000006,427.43,197.455
Car,433.06,180.48,518.32,213.72,32.59,003474.txt,85.26000000000005,33.24000000000001,91.51046497532404,2.5649819494584847,2834.0424000000025,237.0000000000001,475.69000000000005,197.1
Car,644.55,178.93,679.64,207.27,37.3,003474.txt,35.09000000000003,28.340000000000003,45.10502965302209,1.2381792519407209,994.450600000001,126.86000000000008,662.095,193.1
Car,735.99,187.29,951.47,278.7,13.61,007266.txt,215.48,91.41,234.06712391961412,2.35729132480035,19697.0268,613.78,843.73,232.995
Car,0.0,185.51,215.48,316.13,9.48,007266.txt,215.48,130.62,251.97859988499025,1.6496708007962029,28145.9976,692.2,107.74,250.82
Car,97.5,183.2,338.74,265.9,14.64,007266.txt,241.24,82.69999999999999,255.0216218284246,2.917049576783556,19950.548,647.88,218.12,224.55
Car,702.61,190.48,878.74,264.21,16.07,007266.txt,176.13,73.72999999999999,190.93949251006197,2.3888512138885125,12986.064899999998,499.72,790.675,227.345
Car,190.57,175.92,364.36,244.53,19.51,007266.txt,173.79000000000002,68.61000000000001,186.8429720380192,2.533012680367293,11923.731900000004,484.80000000000007,277.46500000000003,210.225
Car,277.65,176.67,384.49,225.28,28.22,007266.txt,106.84000000000005,48.610000000000014,117.3785231633113,2.197901666323802,5193.492400000003,310.9000000000001,331.07,200.975
Car,703.15,172.97,849.25,286.84,12.44,005903.txt,146.10000000000002,113.86999999999998,185.23387082280607,1.283042065513305,16636.407,519.94,776.2,229.905
Car,0.0,195.06,225.36,359.97,7.61,005903.txt,225.36,164.91000000000005,279.2533575447214,1.3665635801346188,37164.117600000005,780.5400000000001,112.68,277.515
Car,26.11,191.08,324.18,309.9,10.12,005903.txt,298.07,118.81999999999996,320.8799110259164,2.5085844133984185,35416.677399999986,833.78,175.14499999999998,250.49
Car,84.19,183.36,379.24,284.22,12.67,005903.txt,295.05,100.86,311.81283183987154,2.925342058298632,29758.74300000001,791.82,231.715,233.79
Car,191.1,188.48,401.84,263.48,15.23,005903.txt,210.74,75.00000000000003,223.6880586888804,2.8098666666666654,15805.500000000004,571.48,296.47,225.98
Car,675.55,183.01,764.92,243.17,18.58,005903.txt,89.37,60.16,107.73217950083438,1.485538563829787,5376.4992,299.06,720.2349999999999,213.09
Car,654.06,175.4,705.25,221.18,27.55,005903.txt,51.190000000000055,45.78,68.67477338877796,1.1181738750546102,2343.4782000000027,193.9400000000001,679.655,198.29
Car,406.67,172.58,492.68,219.69,31.19,005903.txt,86.00999999999999,47.10999999999999,98.06667221844532,1.825727021863724,4051.9310999999984,266.23999999999995,449.675,196.135
Car,450.94,182.46,526.36,212.1,36.56,005903.txt,75.42000000000002,29.639999999999983,81.03521456749529,2.5445344129554672,2235.4488,210.12,488.65,197.28
Car,709.55,174.99,885.05,295.21,12.08,002028.txt,175.5,120.21999999999996,212.72775653402635,1.4598236566295129,21098.609999999997,591.4399999999999,797.3,235.1
Car,306.83,181.44,468.41,243.72,18.85,002028.txt,161.58000000000004,62.28,173.1672451706731,2.594412331406552,10063.202400000002,447.7200000000001,387.62,212.58
Car,383.67,179.13,475.96,220.95,28.36,002028.txt,92.28999999999996,41.81999999999999,101.32303045211384,2.2068388330942126,3859.567799999998,268.2199999999999,429.815,200.04
Car,694.74,176.04,762.64,205.26,37.3,002028.txt,67.89999999999998,29.22,73.92035173076489,2.3237508555783704,1984.0379999999996,194.23999999999995,728.69,190.65
Car,744.03,171.72,1011.05,345.81,8.96,003975.txt,267.02,174.09,318.758542630625,1.533804354069734,46485.5118,882.22,877.54,258.765
Car,99.13,172.56,359.54,271.26,13.07,003975.txt,260.41,98.7,278.4870878514837,2.63839918946302,25702.467,718.22,229.335,221.91
Car,0.0,175.84,294.76,295.72,10.65,003975.txt,294.76,119.88000000000002,318.20539278899724,2.458792125458792,35335.8288,829.28,147.38,235.78000000000003
Car,249.2,180.17,446.36,255.1,15.77,003975.txt,197.16000000000005,74.93,210.91839772765204,2.631255838782864,14773.198800000004,544.1800000000001,347.78,217.635
Car,358.57,177.76,463.19,224.81,25.27,003975.txt,104.62,47.05000000000001,114.71288898811676,2.223591923485653,4922.371000000001,303.34000000000003,410.88,201.285
Car,379.99,180.43,481.72,220.33,27.32,003975.txt,101.73000000000002,39.900000000000006,109.27489601916812,2.549624060150376,4059.0270000000014,283.26000000000005,430.855,200.38
Car,705.51,177.76,779.34,209.8,34.25,003975.txt,73.83000000000004,32.04000000000002,80.48248567234991,2.304307116104869,2365.5132000000026,211.74000000000007,742.425,193.78
Car,0.0,184.63,205.14,330.6,8.61,004493.txt,205.14,145.97000000000003,251.77303370297625,1.4053572651914774,29944.285800000005,702.22,102.57,257.615
Car,0.51,192.47,302.4,301.8,10.63,004493.txt,301.89,109.33,321.0772819742936,2.761273209549071,33005.633700000006,822.44,151.45499999999998,247.135
Car,798.84,176.12,961.93,242.97,17.38,004493.txt,163.08999999999992,66.85,176.2591007579466,2.439640987284965,10902.566499999994,459.8799999999998,880.385,209.545
Car,635.99,182.39,689.89,219.49,29.54,004493.txt,53.89999999999998,37.10000000000002,65.43408897509003,1.452830188679244,1999.6900000000005,182.0,662.94,200.94
Car,247.66,186.81,406.81,251.18,18.14,004493.txt,159.15,64.37,171.67474887123035,2.4724250427217647,10244.4855,447.04,327.235,218.995
Car,278.0,188.28,426.5,244.91,20.44,004493.txt,148.5,56.63,158.931453463435,2.6222850079463185,8409.554999999998,410.26,352.25,216.595
Car,346.39,186.24,474.06,230.48,25.23,004493.txt,127.67000000000002,44.23999999999998,135.117750499333,2.8858499095840884,5648.120799999998,343.82,410.225,208.36
Car,616.14,180.81,655.12,208.72,39.35,004493.txt,38.98000000000002,27.91,47.94171982730701,1.3966320315299183,1087.9318000000003,133.78000000000003,635.63,194.765
Car,0.0,178.95,143.67,374.0,5.9,003529.txt,143.67,195.05,242.25105035892005,0.7365803640092283,28022.8335,677.44,71.835,276.475
Car,0.0,166.64,275.58,329.7,8.53,003529.txt,275.58,163.06,320.2075889169399,1.6900527413222126,44936.0748,877.28,137.79,248.17
Car,47.76,180.46,302.82,291.46,11.26,003529.txt,255.06,110.99999999999996,278.1665033752267,2.2978378378378386,28311.659999999996,732.1199999999999,175.29,235.96
Car,212.27,174.36,422.35,249.04,16.2,003529.txt,210.08,74.67999999999998,222.95898456891123,2.8130690948045003,15688.774399999997,569.52,317.31,211.7
Car,317.02,164.54,466.82,233.35,21.03,003529.txt,149.8,68.81,164.84797875618617,2.177009155645982,10307.738,437.22,391.92,198.945
Car,683.5,182.8,776.34,250.03,17.71,003529.txt,92.84000000000005,67.22999999999999,114.62608123808477,1.3809311319351487,6241.633200000001,320.14000000000004,729.9200000000001,216.415
Car,817.84,191.98,1241.0,374.0,5.59,003529.txt,423.16,182.02,460.6470080224119,2.32479947258543,77023.5832,1210.36,1029.42,282.99
Car,656.36,173.83,709.98,219.15,28.54,003529.txt,53.620000000000005,45.31999999999999,70.20688570218736,1.183142100617829,2430.0584,197.88,683.1700000000001,196.49
Car,388.19,177.31,505.09,219.77,28.74,003529.txt,116.89999999999998,42.46000000000001,124.37227022129971,2.7531794630240216,4963.574,318.72,446.64,198.54
Car,765.54,180.52,1029.6,290.18,11.37,004541.txt,264.05999999999995,109.66,285.92481389344294,2.4079883275579057,28956.81959999999,747.4399999999998,897.5699999999999,235.35
Car,0.0,183.51,123.06,353.0,7.34,004541.txt,123.06,169.49,209.45315395094917,0.7260605345448109,20857.439400000003,585.1,61.53,268.255
Car,9.15,182.54,301.06,280.45,12.49,004541.txt,291.91,97.91,307.8925400200531,2.9814115003574715,28580.9081,779.6400000000001,155.10500000000002,231.495
Car,723.72,184.83,931.19,270.3,13.85,004541.txt,207.47000000000003,85.47,224.38565417601905,2.427401427401428,17732.460900000002,585.8800000000001,827.455,227.565
Car,140.66,173.58,341.48,251.25,17.34,004541.txt,200.82,77.66999999999999,215.31674644578857,2.585554268057165,15597.6894,556.98,241.07,212.415
Car,222.8,169.88,372.6,244.05,19.84,004541.txt,149.8,74.17000000000002,167.15630080855465,2.019684508561413,11110.666000000005,447.94000000000005,297.70000000000005,206.965
Car,254.15,171.13,371.8,223.7,26.08,004541.txt,117.65,52.56999999999999,128.86088390198168,2.2379684230549746,6184.8605,340.44,312.975,197.415
Car,750.22,174.66,981.36,346.02,8.6,005546.txt,231.14,171.36,287.7324263964699,1.348856209150327,39608.15039999999,805.0,865.79,260.34
Car,0.0,185.85,250.4,362.51,7.38,005546.txt,250.4,176.66,306.4456160560957,1.4174119778104834,44235.664,854.12,125.2,274.18
Car,0.0,177.19,332.63,305.53,10.0,005546.txt,332.63,128.33999999999995,356.5303247972043,2.591787439613527,42689.73419999999,921.94,166.315,241.36
Car,88.62,161.02,336.89,284.52,12.41,005546.txt,248.27,123.49999999999996,277.2908994179217,2.010283400809717,30661.34499999999,743.54,212.755,222.77
Car,176.57,184.14,372.48,258.62,15.0,005546.txt,195.91000000000005,74.48000000000002,209.5900725225315,2.6303705692803434,14591.376800000004,540.7800000000001,274.525,221.38
Car,288.37,183.47,453.23,245.82,17.78,005546.txt,164.86,62.35,176.25646683171658,2.64410585404972,10279.021,454.42,370.8,214.645
Car,332.49,180.85,480.24,239.84,19.98,005546.txt,147.75,58.99000000000001,159.09079985970277,2.5046618070859465,8715.772500000001,413.48,406.365,210.345
Car,357.19,175.84,472.4,232.17,22.44,005546.txt,115.20999999999998,56.329999999999984,128.24356903954285,2.0452689508254926,6489.779299999997,343.0799999999999,414.795,204.005
Car,358.81,173.38,498.37,224.52,24.8,005546.txt,139.56,51.140000000000015,148.63476443954826,2.72897927258506,7137.098400000003,381.4,428.59,198.95
Car,408.95,177.69,506.97,216.45,29.72,005546.txt,98.02000000000004,38.75999999999999,105.4052085999549,2.5288957688338507,3799.255200000001,273.56000000000006,457.96,197.07
Car,443.65,166.9,529.31,206.79,39.35,005546.txt,85.65999999999997,39.88999999999999,94.49258013198704,2.147405364753071,3416.977399999997,251.0999999999999,486.48,186.845
Car,670.62,183.69,732.16,233.02,22.37,005546.txt,61.53999999999997,49.33000000000001,78.87091035356443,1.247516724102979,3035.768199999999,221.73999999999995,701.39,208.355
Car,719.91,171.49,832.38,217.68,27.49,005546.txt,112.47000000000004,46.19,121.5854308706434,2.434942628274519,5194.989300000001,317.32000000000005,776.145,194.585
Car,0.0,189.71,182.04,327.39,8.78,004241.txt,182.04,137.67999999999998,228.24185418104187,1.322196397443347,25063.267199999995,639.4399999999999,91.02,258.55
Car,0.0,169.39,290.27,288.83,11.87,004241.txt,290.27,119.44,313.8830777534845,2.4302578700602813,34669.8488,819.42,145.135,229.11
Car,570.09,180.61,636.82,231.81,25.7,004241.txt,66.73000000000002,51.19999999999999,84.10905361493495,1.3033203125000006,3416.576,235.86,603.455,206.21
Car,664.0,173.77,751.13,242.63,20.82,006474.txt,87.13,68.85999999999999,111.0555559168473,1.265320941039791,5999.771799999999,311.98,707.565,208.2
Car,201.46,182.45,401.06,258.51,15.49,006474.txt,199.6,76.06,213.6007574892936,2.624244017880621,15181.576,551.3199999999999,301.26,220.48
Car,239.09,182.93,446.77,250.13,17.81,006474.txt,207.68,67.19999999999999,218.28152097692555,3.0904761904761906,13956.095999999996,549.76,342.93,216.53
Car,302.22,185.99,459.17,243.0,20.25,006474.txt,156.95,57.00999999999999,166.98336024885833,2.753025784950009,8947.719499999997,427.92,380.6950000000001,214.495
Car,372.02,171.43,503.38,225.77,27.31,006474.txt,131.36,54.34,142.15584827927412,2.417372101582628,7138.102400000002,371.4,437.7,198.6
Car,369.22,179.22,476.68,229.55,25.1,006474.txt,107.45999999999998,50.33000000000001,118.66238030648128,2.135108285316908,5408.4618,315.58,422.9500000000001,204.385
Car,648.21,181.65,694.21,219.44,31.7,006474.txt,46.0,37.78999999999999,59.5322106090476,1.2172532415983066,1738.3399999999997,167.57999999999998,671.21,200.545
Car,726.97,191.29,919.52,305.96,11.06,005918.txt,192.54999999999995,114.67,224.10870442711496,1.6791663033051365,22079.708499999997,614.4399999999998,823.245,248.625
Car,0.0,182.28,169.21,371.02,6.56,005918.txt,169.21,188.74,253.48532837227484,0.8965243191692276,31936.6954,715.9,84.605,276.65
Car,0.0,157.39,253.38,308.71,9.0,005918.txt,253.38,151.32,295.1256796688489,1.6744647105471848,38341.4616,809.4,126.69,233.05
Car,653.49,174.65,708.34,219.9,30.52,005918.txt,54.85000000000002,45.25,71.10615303896002,1.2121546961325973,2481.962500000001,200.20000000000005,680.915,197.275
Car,367.05,176.69,483.3,222.49,25.2,005918.txt,116.25,45.80000000000001,124.94679867847756,2.538209606986899,5324.250000000001,324.1,425.175,199.59
Car,0.0,180.19,221.38,350.53,7.92,003802.txt,221.38,170.33999999999995,279.32923226901977,1.2996360220735002,37709.8692,783.4399999999999,110.69,265.36
Car,728.76,186.18,963.03,327.33,9.62,003802.txt,234.27,141.14999999999998,273.5064083344301,1.6597236981934114,33067.210499999994,750.8399999999999,845.895,256.755
Car,170.52,186.95,429.44,272.6,13.49,003802.txt,258.92,85.65000000000003,272.7186992122102,3.02300058377116,22176.498000000007,689.14,299.98,229.775
Car,683.57,181.15,770.3,235.28,20.36,003802.txt,86.7299999999999,54.13,102.23575597607709,1.602253833364122,4694.694899999994,281.7199999999998,726.935,208.215
